company,product,typename,inches,screenresolution,cpu,ram(GB),memory,gpu,opsys,weight(kg),price,cpu_freq(GHz),cpu_brand,gpu_brand,company_id,product_id,typename_id,screenresolution_id,cpu_id,memory_id,gpu_id,opsys_id,cpu_brand_id,gpu_brand_id
Lenovo,Yoga 11e,Netbook,11.6,IPS Panel 1366x768,Intel Celeron Quad Core N3450 ,4,128GB SSD,Intel HD Graphics 500,Windows 10,1.59,553.0,1.1,Intel,Intel,5,204,2,13,48,0,21,2,0,0
Dell,Inspiron 3552,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 ,4,500GB HDD,Intel HD Graphics 400,Windows 10,1.8,309.0,1.6,Intel,Intel,4,192,1,4,23,4,15,2,0,0
Asus,VivoBook E403NA,Notebook,14.0,1366x768,Intel Celeron Dual Core N3350 ,4,32GB Flash Storage,Intel HD Graphics 500,Windows 10,1.5,286.0,1.1,Intel,Intel,3,205,1,4,17,7,21,2,0,0
Acer,Aspire 7,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ ,8,1TB HDD,Nvidia GeForce GTX 1050,Linux,2.4,846.0,2.8,Intel,Nvidia,2,126,1,2,19,6,16,4,0,2
HP,Omen 17-w212nv,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ ,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3.35,1191.0,2.8,Intel,Nvidia,1,206,3,5,19,8,16,2,0,2
Lenovo,V310-15ISK (i3-6006U/4GB/128GB/FHD/No,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U ,4,128GB SSD,Intel HD Graphics 520,No OS,1.85,403.5,2.0,Intel,Intel,5,207,1,2,6,0,9,1,0,0
Asus,ROG Strix,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ ,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.3,1655.0,2.8,Intel,Nvidia,3,208,3,5,19,8,23,2,0,2
Lenovo,IdeaPad 720S-14IKB,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7200U ,8,256GB SSD,Nvidia GeForce 940MX,Windows 10,1.5,1099.0,2.5,Intel,Nvidia,5,209,1,5,1,2,14,2,0,2
Asus,Zenbook Flip,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U ,16,512GB SSD,Intel HD Graphics 620,Windows 10,1.1,1748.9,2.7,Intel,Intel,3,210,0,8,8,3,2,2,0,0
Lenovo,Thinkpad X1,Ultrabook,14.0,IPS Panel 2560x1440,Intel Core i7 7500U ,8,512GB SSD,Intel HD Graphics 620,Windows 10,1.13,2282.0,2.7,Intel,Intel,5,211,0,23,8,3,2,2,0,0
Lenovo,Ideapad 510S-13IKB,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i3 7100U ,4,128GB SSD,Intel HD Graphics 620,Windows 10,1.5,549.0,2.4,Intel,Intel,5,212,1,5,9,0,2,2,0,0
Dell,Precision 3510,Workstation,15.6,Full HD 1920x1080,Intel Core i5 6440HQ ,8,500GB HDD,AMD FirePro W5130M,Windows 10,2.23,1369.0,2.6,Intel,AMD,4,213,5,2,49,4,60,2,0,1
Dell,Precision 5520,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ ,8,256GB SSD,Nvidia Quadro M1200,Windows 10,2.0,2135.0,2.7,Intel,Nvidia,4,214,5,5,50,2,46,2,0,2
Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,Touchscreen 2560x1440,Intel Core i7 7500U ,16,512GB SSD,Intel HD Graphics 620,Windows 10,1.42,2509.0,2.7,Intel,Intel,5,157,4,17,8,3,2,2,0,0
Asus,Rog GL753VD-GC042T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ ,8,1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3.0,1039.0,2.8,Intel,Nvidia,3,215,3,2,19,6,16,2,0,2
Asus,Rog GL753VE-GC070T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ ,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,3.0,1591.0,2.8,Intel,Nvidia,3,216,3,2,19,11,31,2,0,2
Acer,Aspire 5,Notebook,15.6,IPS Panel 1366x768,Intel Core i5 8250U ,12,1TB HDD,Nvidia GeForce MX130,Windows 10,2.2,693.99,1.6,Intel,Nvidia,2,59,1,13,5,6,32,2,0,2
MSI,Leopard GP72M,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ ,8,256GB SSD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,1349.0,2.8,Intel,Nvidia,7,217,3,2,19,2,31,2,0,2
Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U ,8,256GB SSD,AMD Radeon R7 M445,Linux,2.33,778.87,2.7,Intel,AMD,4,83,1,2,8,2,37,4,0,1
HP,15-BW004nv (A9-9420/4GB/256GB/Radeon,Ultrabook,15.6,Full HD 1920x1080,AMD A9-Series 9420 ,4,256GB SSD,AMD Radeon 520,Windows 10,1.91,499.0,3.0,AMD,AMD,1,218,0,2,3,2,29,2,1,1
Lenovo,ThinkPad E580,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U ,8,256GB SSD,AMD Radeon RX 550,Windows 10,2.1,1229.56,1.8,Intel,AMD,5,219,1,5,4,2,38,2,0,1
Lenovo,ThinkPad L470,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 7200U ,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.9,938.0,2.5,Intel,Intel,5,220,1,5,1,2,2,2,0,0
Dell,Precision M5520,Workstation,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700HQ ,8,256GB SSD,Nvidia Quadro M1200,Windows 10,1.78,2712.0,2.8,Intel,Nvidia,4,221,5,16,19,2,46,2,0,2
Lenovo,Thinkpad X1,Ultrabook,14.0,IPS Panel 2560x1440,Intel Core i7 7500U ,16,1TB SSD,Intel HD Graphics 620,Windows 10,1.13,2625.0,2.7,Intel,Intel,5,211,0,23,8,18,2,2,0,0
Lenovo,IdeaPad 320-15IAP,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 ,4,1TB HDD,Intel HD Graphics 500,Windows 10,2.2,306.0,1.1,Intel,Intel,5,173,1,4,17,6,21,2,0,0
Asus,FX753VD-GC461T (i7-7700HQ/16GB/1TB,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ ,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.9,1529.0,2.8,Intel,Nvidia,3,222,3,2,19,11,16,2,0,2
Lenovo,ThinkPad E580,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U ,8,256GB SSD +  1TB HDD,AMD Radeon RX 550,Windows 10,2.1,1144.5,1.6,Intel,AMD,5,219,1,5,5,11,38,2,0,1
Acer,Aspire 7,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ ,8,256GB SSD,Nvidia GeForce GTX 1050,Linux,2.5,879.0,2.8,Intel,Nvidia,2,126,1,2,19,2,16,4,0,2
MSI,GE73VR 7RF,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ ,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.8,2249.0,2.8,Intel,Nvidia,7,223,3,2,19,11,30,2,0,2
Asus,Zenbook 3,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 7500U ,8,512GB SSD,Intel HD Graphics 620,Windows 10,1.1,1873.0,2.7,Intel,Intel,3,224,0,2,8,3,2,2,0,0
Toshiba,Portege Z30-C-16P,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 6500U ,16,512GB SSD,Intel HD Graphics 520,Windows 10,1.2,1747.0,2.5,Intel,Intel,9,225,0,2,34,3,9,2,0,0
Dell,Latitude 7480,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 7600U ,8,512GB SSD,Intel HD Graphics,Windows 10,1.36,1680.0,2.8,Intel,Intel,4,198,0,2,42,3,20,2,0,0
Lenovo,IdeaPad 320-15ISK,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U ,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.2,409.0,2.0,Intel,Intel,5,30,1,2,6,4,9,2,0,0
Lenovo,Lenovo IdeaPad,Notebook,11.6,1366x768,Intel Celeron Dual Core N3350 ,2,32GB Flash Storage,Intel HD Graphics 500,Windows 10,1.15,304.45,1.1,Intel,Intel,5,226,1,4,17,7,21,2,0,0
Lenovo,ThinkPad P51,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ ,8,512GB SSD,Nvidia Quadro M1200,Windows 10,2.67,1925.0,2.8,Intel,Nvidia,5,227,5,2,19,3,46,2,0,2
Lenovo,Thinkpad T470p,Ultrabook,14.0,IPS Panel Full HD 2560x1440,Intel Core i7 7700HQ ,8,512GB SSD,Nvidia GeForce GT 940MX,Windows 10,1.7,1943.0,2.8,Intel,Nvidia,5,228,0,24,19,3,59,2,0,2
HP,15-BS028nv (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U ,4,1TB HDD,AMD Radeon 520,Windows 10,2.1,469.0,2.0,Intel,AMD,1,229,1,2,6,6,29,2,0,1
Acer,Aspire R7,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U ,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.6,789.01,2.5,Intel,Intel,2,139,4,7,34,2,9,2,0,0
Asus,ZenBook Flip,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U ,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.27,928.0,2.5,Intel,Intel,3,103,4,7,1,2,2,2,0,0
Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U ,4,256GB SSD,AMD Radeon R5 M430,Linux,2.3,598.9,2.5,Intel,AMD,4,6,1,2,1,2,11,4,0,1
Dell,Latitude 3380,Notebook,13.3,1366x768,Intel Core i3 6006U ,4,128GB SSD,Intel HD Graphics 520,Windows 10,1.65,689.0,2.0,Intel,Intel,4,230,1,4,6,0,9,2,0,0
HP,EliteBook 1040,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 6500U ,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.43,1500.0,2.5,Intel,Intel,1,231,0,2,34,2,9,2,0,0
Dell,Inspiron 3567,Notebook,15.6,1366x768,Intel Core i5 7200U ,8,1TB HDD,Intel HD Graphics 620,Windows 10,2.14,539.95,2.5,Intel,Intel,4,6,1,4,1,6,2,2,0,0
Lenovo,ThinkPad E480,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 8550U ,8,256GB SSD,AMD Radeon RX 550,Windows 10,1.75,1215.38,1.8,Intel,AMD,5,89,0,5,4,2,38,2,0,1
Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700HQ ,16,512GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.0,1899.0,2.8,Intel,Nvidia,5,154,4,14,19,3,16,2,0,2
Chuwi,LapBook 12.3,Notebook,12.3,IPS Panel Retina Display 2736x1824,Intel Celeron Quad Core N3450 ,6,64GB Flash Storage,Intel HD Graphics 500,Windows 10,1.4,449.0,1.1,Intel,Intel,6,232,1,25,48,10,21,2,0,0
HP,ProBook 650,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7820HQ ,8,256GB SSD,Intel HD Graphics 630,Windows 10,2.31,1427.0,2.9,Intel,Intel,1,233,1,2,40,2,53,2,0,0
Asus,X542UQ-DM117 (i3-7100U/8GB/1TB/GeForce,Notebook,15.6,Full HD 1920x1080,Intel Core i3 7100U ,8,1TB HDD,Nvidia GeForce 940MX,Linux,2.3,597.0,2.4,Intel,Nvidia,3,234,1,2,9,6,14,4,0,2
Dell,Alienware 17,Gaming,17.3,IPS Panel 2560x1440,Intel Core i7 7820HK ,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,2799.0,2.9,Intel,Nvidia,4,132,3,23,32,11,30,2,0,2
Dell,Inspiron 7577,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ ,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,1159.0,2.8,Intel,Nvidia,4,26,3,5,19,8,31,2,0,2
Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U ,8,256GB SSD +  2TB HDD,AMD Radeon 530,Windows 10,2.02,1142.4,1.8,Intel,AMD,4,16,1,2,4,12,18,2,0,1
Dell,Latitude 5480,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 7600U ,8,256GB SSD,Intel HD Graphics 620,Linux,1.6,1099.0,2.8,Intel,Intel,4,235,0,2,42,2,2,4,0,0
HP,Omen 17-w207nv,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ ,12,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,3.35,1999.0,2.8,Intel,Nvidia,1,236,3,2,19,11,30,2,0,2
Mediacom,FlexBook Edge,2 in 1 Convertible,11.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Celeron Dual Core N3350 ,4,32GB SSD,Intel HD Graphics 500,Windows 10,1.16,299.0,1.1,Intel,Intel,14,237,4,7,17,13,21,2,0,0
Samsung,Chromebook 3,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 ,4,16GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.15,269.0,1.6,Intel,Intel,15,238,2,4,23,23,15,7,0,0
Lenovo,Thinkpad 13,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U ,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.4,1010.0,2.7,Intel,Intel,5,239,1,5,8,2,2,2,0,0
Lenovo,IdeaPad 320s-14IKB,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i3 7130U ,4,128GB SSD,Intel HD Graphics 620,Windows 10,1.7,599.0,2.7,Intel,Intel,5,240,1,5,18,0,2,2,0,0
Lenovo,Thinkpad T570,Workstation,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7600U ,16,512GB SSD,Nvidia GeForce 940MX,Windows 10,2.3,2445.0,2.8,Intel,Nvidia,5,161,5,19,42,3,14,2,0,2
Lenovo,Thinkpad P51,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7820HQ ,16,512GB SSD,Nvidia Quadro M2200M,Windows 10,2.5,2449.0,2.9,Intel,Nvidia,5,241,1,2,40,3,61,2,0,2
Asus,Rog Strix,Gaming,17.3,Full HD 1920x1080,AMD Ryzen 1600 ,8,256GB SSD +  1TB HDD,AMD Radeon RX 580,Windows 10,3.2,1695.0,3.2,AMD,AMD,3,31,3,2,51,11,26,2,1,1
HP,15-ra044nv (N3060/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 ,4,500GB HDD,Intel HD Graphics 400,Windows 10,2.1,347.0,1.6,Intel,Intel,1,242,1,4,23,4,15,2,0,0
Google,Pixelbook (Core,Ultrabook,12.3,Touchscreen 2400x1600,Intel Core i7 7Y75 ,16,512GB SSD,Intel HD Graphics 615,Chrome OS,1.1,2199.0,1.3,Intel,Intel,16,243,0,26,52,3,12,7,0,0
Lenovo,ThinkPad T470s,Ultrabook,14.0,2560x1440,Intel Core i7 7500U ,24,512GB SSD,Intel HD Graphics 620,Windows 10,1.32,2382.0,2.7,Intel,Intel,5,244,0,27,8,3,2,2,0,0
Asus,VivoBook Max,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U ,4,256GB SSD,Intel HD Graphics 620,Linux,2.0,559.0,2.5,Intel,Intel,3,37,1,2,1,2,2,4,0,0
Lenovo,IdeaPad 320-15AST,Notebook,17.3,1600x900,AMD A6-Series 9220 ,8,1TB HDD,AMD Radeon R4,Windows 10,2.8,519.0,2.5,AMD,AMD,5,55,1,18,16,6,62,2,1,1
Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U ,4,256GB SSD,AMD Radeon 530,Windows 10,2.2,749.0,1.6,Intel,AMD,4,16,1,2,5,2,18,2,0,1
Lenovo,ThinkPad X270,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i5 7200U ,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.36,1429.0,2.5,Intel,Intel,5,245,0,5,1,2,2,2,0,0
Lenovo,IdeaPad 320-15IAP,Notebook,15.6,Full HD 1920x1080,Intel Pentium Quad Core N4200 ,4,128GB SSD,Intel HD Graphics 505,Windows 10,2.2,349.0,1.1,Intel,Intel,5,173,1,2,21,0,42,2,0,0
HP,Omen 15-AX205na,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ ,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,1099.0,2.8,Intel,Nvidia,1,246,3,5,19,8,16,2,0,2
Dell,Latitude 5480,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7440HQ ,8,256GB SSD,Nvidia GeForce 930MX,Windows 10,1.64,1179.0,2.8,Intel,Nvidia,4,235,1,2,53,2,19,2,0,2
Acer,Aspire ES1-572,Notebook,15.6,1366x768,Intel Core i5 7200U ,4,500GB HDD,Intel HD Graphics 620,Linux,2.4,441.8,2.5,Intel,Intel,2,247,1,4,1,4,2,4,0,0
Dell,Precision 3520,Workstation,15.6,Full HD 1920x1080,Intel Xeon E3-1505M V6 ,8,64GB Flash Storage +  1TB HDD,Nvidia Quadro M620,Windows 10,2.23,1993.0,3.0,Intel,Nvidia,4,248,5,2,33,26,63,2,0,2
MSI,GV62 7RD-1686NL,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ ,8,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.2,1027.74,2.5,Intel,Nvidia,7,249,3,2,11,2,16,2,0,2
Microsoft,Surface Laptop,Ultrabook,13.5,Touchscreen 2256x1504,Intel Core i7 7660U ,16,512GB SSD,Intel Iris Plus Graphics 640,Windows 10 S,1.25,2589.0,2.5,Intel,Intel,8,47,0,11,54,3,0,6,0,0
HP,15-bs024nv (i5-7200U/8GB/128GB/W10),Notebook,15.6,1366x768,Intel Core i5 7200U ,8,128GB SSD,Intel HD Graphics 620,Windows 10,1.91,589.0,2.5,Intel,Intel,1,250,1,4,1,0,2,2,0,0
Dell,Precision 3520,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ ,16,256GB SSD,Nvidia Quadro M620,Windows 10,2.17,1975.0,2.7,Intel,Nvidia,4,248,5,5,50,2,63,2,0,2
HP,ProBook 650,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7820HQ ,8,512GB SSD,Intel HD Graphics 620,Windows 10,2.31,1534.0,2.9,Intel,Intel,1,233,5,5,40,3,2,2,0,0
Lenovo,ThinkPad T470,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U ,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.65,1345.0,2.5,Intel,Intel,5,251,1,2,1,2,2,2,0,0
Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U ,8,128GB SSD +  1TB HDD,AMD Radeon 530,Windows 10,2.36,979.0,1.8,Intel,AMD,4,16,1,2,4,8,18,2,0,1
Dell,Inspiron 3168,2 in 1 Convertible,11.6,Touchscreen 1366x768,Intel Pentium Quad Core N3710 ,4,500GB HDD,Intel HD Graphics 405,Windows 10,1.47,479.0,1.6,Intel,Intel,4,252,4,21,45,4,57,2,0,0
Dell,Alienware 17,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ ,8,1TB HDD,Nvidia GeForce GTX 1060,Windows 10,4.42,2046.0,2.7,Intel,Nvidia,4,132,1,5,19,6,23,2,0,2
Microsoft,Surface Laptop,Ultrabook,13.5,Touchscreen 2256x1504,Intel Core M m3-7Y30 ,4,128GB SSD,Intel HD Graphics 615,Windows 10 S,1.252,989.0,2.2,Intel,Intel,8,47,0,11,55,0,12,6,0,0
Microsoft,Surface Laptop,Ultrabook,13.5,Touchscreen 2256x1504,Intel Core i7 7660U ,8,256GB SSD,Intel Iris Plus Graphics 640,Windows 10 S,1.25,1799.0,2.5,Intel,Intel,8,47,0,11,54,2,0,6,0,0
HP,17-BS092ND (i3-6006U/8GB/256GB/W10),Notebook,17.3,1600x900,Intel Core i3 6006U ,8,256GB SSD,Intel HD Graphics 520,Windows 10,2.5,639.9,2.0,Intel,Intel,1,253,1,18,6,2,9,2,0,0
Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U ,4,1TB HDD,Nvidia GeForce 940MX,Windows 10,2.23,544.0,2.0,Intel,Nvidia,2,123,1,2,6,6,14,2,0,2
Acer,TravelMate B,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 ,4,128GB SSD,Intel HD Graphics 400,Windows 10,1.4,435.0,1.6,Intel,Intel,2,181,2,4,23,0,15,2,0,0
Asus,Pro P2540UA-AB51,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U ,8,1TB HDD,Intel HD Graphics 620,Windows 10,2.37,749.0,2.5,Intel,Intel,3,254,1,2,1,6,2,2,0,0
Lenovo,IdeaPad 510s-14IKB,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U ,8,512GB SSD,AMD Radeon R7 M460,No OS,1.5,799.0,2.7,Intel,AMD,5,255,1,5,8,3,64,1,0,1
Lenovo,Thinkpad P51,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7820HQ ,8,256GB SSD,Nvidia Quadro M2200M,Windows 10,2.67,2090.0,2.9,Intel,Nvidia,5,241,1,2,40,2,61,2,0,2
Asus,X541NA-PD1003Y (N4200/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 ,4,500GB HDD,Intel HD Graphics 500,Windows 10,2.0,304.0,1.1,Intel,Intel,3,256,1,4,21,4,21,2,0,0
Acer,Aspire 5,Notebook,15.6,1366x768,Intel Core i3 6006U ,4,500GB HDD,Nvidia GeForce GTX 940MX,Windows 10,2.2,469.0,2.0,Intel,Nvidia,2,59,1,4,6,4,34,2,0,2
Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U ,8,2TB HDD,AMD Radeon 530,Windows 10,2.02,759.0,1.6,Intel,AMD,4,16,1,2,5,14,18,2,0,1
HP,Omen 17-an006nv,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ ,12,1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.78,1699.0,2.8,Intel,Nvidia,1,257,3,5,19,6,23,2,0,2
Lenovo,Thinkpad T460s,Ultrabook,14.0,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6600U ,12,256GB SSD,Intel HD Graphics 520,Windows 10,1.4,1858.0,2.6,Intel,Intel,5,258,0,28,38,2,9,2,0,0
HP,Spectre x360,2 in 1 Convertible,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U ,8,512GB SSD,Intel UHD Graphics 620,Windows 10,1.29,1999.0,1.8,Intel,Intel,1,76,4,14,4,3,8,2,0,0
HP,ZBook 15u,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U ,8,500GB HDD,AMD FirePro W4190M ,Windows 10,1.9,1154.0,2.5,Intel,AMD,1,135,1,2,1,4,49,2,0,1
Google,Pixelbook (Core,Ultrabook,12.3,Touchscreen 2400x1600,Intel Core i5 7Y57 ,8,128GB SSD,Intel HD Graphics 615,Chrome OS,1.1,1275.0,1.2,Intel,Intel,16,243,0,26,56,0,12,7,0,0
Dell,Latitude 7390,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U ,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.42,1841.85,1.6,Intel,Intel,4,259,0,8,5,2,8,2,0,0
Asus,ZenBook Pro,Notebook,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6700HQ ,12,128GB SSD +  1TB HDD,Intel HD Graphics 530,Windows 10,2.06,1299.0,2.6,Intel,Intel,3,43,1,19,57,8,65,2,0,0
Dell,Latitude E5470,Notebook,14.0,1366x768,Intel Core i3 6100U ,8,128GB SSD,Intel HD Graphics 520,Windows 10,1.79,740.0,2.3,Intel,Intel,4,260,1,4,58,0,9,2,0,0
Dell,Precision M5520,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ ,8,256GB SSD,Nvidia Quadro M1200,Windows 10,1.78,2408.0,2.8,Intel,Nvidia,4,221,5,2,19,2,46,2,0,2
Lenovo,Thinkpad T470,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U ,8,180GB SSD,Intel HD Graphics 620,Windows 10,1.7,1364.0,2.5,Intel,Intel,5,72,1,2,1,27,2,2,0,0
Dell,Inspiron 3576,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U ,8,1TB HDD,AMD Radeon 520,Windows 10,2.2,675.0,1.6,Intel,AMD,4,35,1,2,5,6,29,2,0,1
Toshiba,Portege X30-D-10J,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U ,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.05,1672.0,2.5,Intel,Intel,9,261,1,5,1,2,2,2,0,0
Dell,Inspiron 7570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U ,8,512GB SSD,Nvidia GeForce 940MX,Windows 10,2.16,1262.0,1.8,Intel,Nvidia,4,77,1,5,4,3,14,2,0,2
Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 7100U ,4,1TB HDD,Intel HD Graphics 620,Windows 10,2.18,586.6,2.4,Intel,Intel,4,155,1,4,9,6,2,2,0,0
HP,ProBook 430,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U ,4,128GB SSD,Intel UHD Graphics 620,Windows 10,1.49,726.0,1.6,Intel,Intel,1,34,1,5,5,0,8,2,0,0
Chuwi,"Lapbook 15,6",Notebook,15.6,Full HD 1920x1080,Intel Atom x5-Z8350 ,4,64GB Flash Storage,Intel HD Graphics,Windows 10,1.89,248.9,1.44,Intel,Intel,6,262,1,2,10,10,20,2,0,0
Lenovo,ThinkPad E570,Notebook,15.6,1366x768,Intel Core i3 6006U ,4,128GB SSD,Intel HD Graphics 520,Windows 10,2.3,565.0,2.0,Intel,Intel,5,263,1,4,6,0,9,2,0,0
Lenovo,ThinkPad E480,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 8250U ,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.75,1049.0,1.6,Intel,Intel,5,89,1,5,5,2,8,2,0,0
Dell,Precision 3520,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ ,16,512GB SSD,Nvidia Quadro M620,Windows 10,2.17,2338.0,2.7,Intel,Nvidia,4,248,5,5,50,3,63,2,0,2
Dell,XPS 15,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ ,16,512GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.06,1899.0,2.8,Intel,Nvidia,4,115,1,2,19,3,16,2,0,2
Lenovo,Thinkpad X270,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i7 7500U ,16,512GB SSD,Intel HD Graphics 620,Windows 10,1.36,1798.0,2.7,Intel,Intel,5,264,0,5,8,3,2,2,0,0
